# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Apr 30 11:20:19 CDT 2022 [seed=1651335618860]
# 16s_species.xml
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
102000	-37053.145574196635	-21.297329349331736	-37031.8482448473	0.22265171368270628	2.7397402415444123	0.7166729245480835	2.6388137156828075	0.3273882619783353	0.2541703560150743	0.11749034102864378	0.30095104097794667	1.0	1.0	-37031.8482448473	0.0	-21.309531273702646
103000	-37055.47533697965	-21.510272464165332	-37033.96506451549	0.21642290494942393	2.718001464262961	0.9314905173203257	2.8538487618840316	0.3273882619783353	0.2541703560150743	0.11749034102864378	0.30095104097794667	1.0	1.0	-37033.96506451549	0.0	-21.181492631781936
104000	-37060.26060880178	-23.698191807835915	-37036.56241699394	0.22355753413037469	2.773944506024973	1.335388240302045	2.7934058537588933	0.3273882619783353	0.2539883882836925	0.12051319564307512	0.2981101540948971	1.0	1.0	-37036.56241699394	0.0	-23.031147716742804
105000	-37058.35722935861	-23.880604821012483	-37034.4766245376	0.21615476997355657	2.6628639182130724	0.5075744462225354	2.793528766202547	0.3147288056930112	0.25776479677578645	0.12170352113302343	0.30580287639817894	1.0	1.0	-37034.4766245376	0.0	-24.180849914695713
106000	-37058.7473823812	-22.648178741600788	-37036.099203639606	0.2166808911048296	2.814273229184216	0.847680546650989	2.7685383106120054	0.3192229972730628	0.2586287817578188	0.12170352113302343	0.300444699836095	1.0	1.0	-37036.099203639606	0.0	-22.444680665915296
107000	-37050.689869046975	-19.99927781633079	-37030.69059123065	0.21942035465361084	2.6642912064387394	0.7712152299377342	2.763898083188063	0.3192229972730628	0.2586287817578188	0.12070148977979085	0.3014467311893276	1.0	1.0	-37030.69059123065	0.0	-19.892012330017526
108000	-37063.01338832338	-18.867417773526697	-37044.14597054985	0.22276279723984477	2.6123251385885538	0.7307615128290809	2.962271700327121	0.32717039543299986	0.25417404030452473	0.12232764378159837	0.2963279204808771	1.0	1.0	-37044.14597054985	0.0	-18.742442515205404
109000	-37057.8258392729	-18.2129661621525	-37039.612873110746	0.21670729428392246	2.5606826058290046	0.7378286909726813	2.680435584260844	0.32717039543299986	0.25423332419309014	0.12226835989303295	0.2963279204808771	1.0	1.0	-37039.612873110746	0.0	-18.180644936050665
110000	-37050.39157026269	-21.27274689010624	-37029.118823372584	0.21490723024815048	2.656230718702488	1.1192111234464879	2.680435584260844	0.3242814327660889	0.25423332419309014	0.12168643317116945	0.2997988098696515	1.0	1.0	-37029.118823372584	0.0	-20.82375797355654
111000	-37049.727303610365	-21.49149086642539	-37028.23581274394	0.2229692294319541	2.7621672064922747	0.9282084529035514	2.8730513735985097	0.3242814327660889	0.25423332419309014	0.12192997997855005	0.2995552630622709	1.0	1.0	-37028.23581274394	0.0	-21.159311302288557
112000	-37056.74188522	-20.774953433777295	-37035.96693178622	0.21339898127985282	2.6714259320407336	0.8210067706626638	2.8447725813518256	0.32110887111158953	0.2641424844927258	0.1218765074175476	0.292872136978137	1.0	1.0	-37035.96693178622	0.0	-20.575709624352047
113000	-37055.198413558806	-20.559441143793556	-37034.638972415014	0.21992350797325577	2.636932319054022	1.0092178164623304	2.7314123724186024	0.3228000849247386	0.2618673768972079	0.12246040119991644	0.292872136978137	1.0	1.0	-37034.638972415014	0.0	-20.195116678185155
114000	-37052.16929683384	-21.48119199892834	-37030.68810483491	0.21283815181864368	2.6783489923949855	1.006205814751521	2.811324866803624	0.31518482881440907	0.263456052015892	0.12109790758361272	0.30026121158608615	1.0	1.0	-37030.68810483491	0.0	-21.090664421329983
115000	-37060.15961320379	-19.302415308778617	-37040.85719789501	0.22093288919866202	2.6502376799865983	0.9092181597410242	2.693592735269976	0.32219003597418516	0.25318809973829387	0.11671879603009448	0.3079030682574264	1.0	1.0	-37040.85719789501	0.0	-19.05636037581317
116000	-37052.012235468144	-20.383050121041748	-37031.629185347105	0.23246609555337777	2.7259780313858872	0.655376356178741	2.6725632230423115	0.323208253805101	0.2538721489483462	0.11853299446883545	0.30438660277771734	1.0	1.0	-37031.629185347105	0.0	-20.472143037257293
117000	-37053.5621025223	-21.462067375383015	-37032.10003514692	0.20859929744247452	2.5413685935778187	1.2745157248285863	2.8829178558702346	0.323208253805101	0.2538721489483462	0.11853299446883545	0.30438660277771734	1.0	1.0	-37032.10003514692	0.0	-20.809269060792655
118000	-37052.70942724644	-18.502885583905435	-37034.206541662534	0.20795592279917124	2.525778890903201	0.7388442459360711	2.887188279124647	0.3247132962410617	0.25043851010355656	0.12196663331362508	0.3028815603417566	1.0	1.0	-37034.206541662534	0.0	-18.393785100208056
119000	-37047.40217545877	-18.60284671299826	-37028.799328745765	0.21481702770410546	2.572689917212029	0.8249790899360059	2.6493136979367318	0.3247132962410617	0.25043851010355656	0.12196663331362508	0.3028815603417566	1.0	1.0	-37028.799328745765	0.0	-18.470409365194605
120000	-37051.35050047181	-18.874882100959315	-37032.47561837085	0.21704863906932226	2.5630281708839533	0.6108922830183208	2.734661984040082	0.32891820495539364	0.25043851010355656	0.11872600835865524	0.30191727658239453	1.0	1.0	-37032.47561837085	0.0	-19.01137472794454
121000	-37050.16102884215	-19.95555162662164	-37030.20547721553	0.22566628715152062	2.6475601697218942	1.0115479884362581	2.734661984040082	0.3262941289370414	0.25705730705048585	0.11872600835865524	0.2979225556538175	1.0	1.0	-37030.20547721553	0.0	-19.587727802704784
122000	-37052.5331838154	-19.742009538740255	-37032.79117427666	0.22824650462213092	2.6531377789199544	0.9328500536470301	2.8465107268406995	0.3291556913763005	0.25431822097700657	0.11872600835865524	0.29780007928803764	1.0	1.0	-37032.79117427666	0.0	-19.414423902577514
123000	-37050.55941622842	-19.810477202750295	-37030.74893902567	0.22338387539380916	2.6507851403892673	0.8931234529947709	2.8465107268406995	0.3195354222463039	0.2629051588962398	0.11777219914161913	0.29978721971583716	1.0	1.0	-37030.74893902567	0.0	-19.52641122375789
124000	-37053.44442853612	-20.194021337037665	-37033.25040719908	0.21834794077865358	2.5592264917021916	1.138628122601175	2.9108112744591015	0.3195354222463039	0.2629051588962398	0.11777219914161913	0.29978721971583716	1.0	1.0	-37033.25040719908	0.0	-19.643944221543524
125000	-37051.33745953217	-19.402232513332347	-37031.93522701884	0.21092206772045735	2.5573251626870626	0.6252739057382962	2.7523626033328936	0.3195354222463039	0.26280017696091856	0.11787718107694031	0.29978721971583716	1.0	1.0	-37031.93522701884	0.0	-19.50896602495439
126000	-37048.141492014656	-21.04729824523707	-37027.09419376942	0.2227109508010559	2.6541310608231488	0.6107133464492841	2.957121330842495	0.32376191972585683	0.251578967941812	0.11848775408562387	0.3061713582467072	1.0	1.0	-37027.09419376942	0.0	-21.103617381149814
127000	-37055.76695693921	-20.100446589931806	-37035.66651034928	0.21275501504236025	2.577949762174194	0.6649679429919585	2.851006686824158	0.32376191972585683	0.2548094967836305	0.11525722524380536	0.3061713582467072	1.0	1.0	-37035.66651034928	0.0	-20.109741021850372
128000	-37050.14118494328	-20.516211458723877	-37029.624973484555	0.22500021220592287	2.6868800930487704	0.8848623527363076	2.977013861510348	0.3255825498624563	0.252988866647031	0.11988542490871822	0.30154315858179437	1.0	1.0	-37029.624973484555	0.0	-20.194645979166687
129000	-37054.20212323592	-18.829672284669318	-37035.37245095125	0.23165001334226648	2.6494536895178333	0.686711826539573	2.787849463172511	0.3255825498624563	0.252988866647031	0.11988542490871822	0.30154315858179437	1.0	1.0	-37035.37245095125	0.0	-18.82971536241564
130000	-37049.12723975474	-18.546312608111265	-37030.58092714663	0.22131132189473246	2.5977410199261044	0.7324593518587613	2.7260639715563597	0.32475540123315066	0.2538673652586842	0.12179294633680726	0.2995842871713578	1.0	1.0	-37030.58092714663	0.0	-18.504476009389947
131000	-37053.94811932716	-18.63620664811516	-37035.31191267904	0.22049085598723897	2.554695809936901	0.9256706232779738	2.792023807660081	0.3171980230005531	0.2606430860181132	0.11972939069807811	0.3024295002832555	1.0	1.0	-37035.31191267904	0.0	-18.336124860738913
132000	-37052.544265633165	-20.290721842961265	-37032.253543790204	0.21924657453869298	2.613268085119053	0.5418938652387507	2.5722770393627554	0.32058306307736795	0.25465466965952244	0.11958568495867586	0.3051765823044337	1.0	1.0	-37032.253543790204	0.0	-20.607317478262054
133000	-37047.7534811282	-18.868838365104367	-37028.8846427631	0.21272544281254288	2.585493119813727	0.8426668693262249	2.729571908806339	0.3197252031700048	0.2555125295668856	0.11958568495867586	0.3051765823044337	1.0	1.0	-37028.8846427631	0.0	-18.68554903745636
134000	-37055.92203451682	-20.299107561218143	-37035.622926955606	0.21588748134379637	2.6547395172427084	0.9346531491544577	2.729571908806339	0.3197252031700048	0.2555125295668856	0.12358809786693446	0.3011741693961751	1.0	1.0	-37035.622926955606	0.0	-20.01221444367309
135000	-37053.16630700807	-17.677349379989483	-37035.48895762808	0.20850154409528707	2.483365876060865	0.825795772475676	2.7424080857335116	0.32474464576929485	0.2515643335491821	0.12170828890274649	0.30198273177877644	1.0	1.0	-37035.48895762808	0.0	-17.509573165560905
136000	-37061.530611906026	-20.678502074656905	-37040.85210983137	0.22565342629396806	2.7096436565600155	0.7920934370066154	2.7424080857335116	0.3273877637085175	0.2569966662500846	0.12170828890274649	0.2939072811386513	1.0	1.0	-37040.85210983137	0.0	-20.552393993485225
137000	-37050.06686561007	-19.154426640329323	-37030.91243896974	0.2168330881603762	2.5730497071928324	0.6974543952513715	2.8261185172191303	0.3173339543783254	0.25813215754552954	0.12057279760730151	0.3039610904688434	1.0	1.0	-37030.91243896974	0.0	-19.125033621834124
138000	-37051.2396660779	-18.83278248464302	-37032.406883593256	0.2219312930897755	2.589509904725036	0.7608444094524173	2.685658982668167	0.32540278533413197	0.259695888766851	0.12057279760730151	0.29432852829171535	1.0	1.0	-37032.406883593256	0.0	-18.767813488736532
139000	-37048.86718464957	-19.719995495836415	-37029.14718915374	0.21348642260923437	2.579962045287184	0.6949959713322713	2.765010864818562	0.32547547572638563	0.25747688463176854	0.12271911135013029	0.29432852829171535	1.0	1.0	-37029.14718915374	0.0	-19.71638458081132
140000	-37052.11567798664	-21.0487344971244	-37031.06694348952	0.2215252529456255	2.7152972305926992	0.7656115263682102	2.761362982260138	0.32724316767194883	0.25747688463176854	0.11866770842200543	0.296612239274277	1.0	1.0	-37031.06694348952	0.0	-20.949688751443883
141000	-37046.21102219768	-20.164016256006136	-37026.04700594168	0.21937653506314167	2.645828340834012	0.8807642191965757	2.716632805182715	0.3187796955941436	0.25747688463176854	0.11866770842200543	0.3050757113520822	1.0	1.0	-37026.04700594168	0.0	-19.941265666254697
142000	-37050.62703946427	-21.994317643635462	-37028.632721820635	0.22171572662923753	2.6852098161919633	0.5907899465852972	2.7989728259029407	0.325131208120075	0.25100016750075604	0.11866770842200543	0.3052009159571633	1.0	1.0	-37028.632721820635	0.0	-22.140763444663396
143000	-37054.24443666701	-20.60232067762522	-37033.64211598939	0.23325178194415608	2.742727575401772	0.820585549781451	2.6597232651119502	0.3239507749590509	0.2501430240515862	0.11866770842200543	0.30723849256735725	1.0	1.0	-37033.64211598939	0.0	-20.47136132027486
144000	-37056.29745933722	-19.72654903721659	-37036.570910300004	0.22392917347413552	2.6295810191222295	0.8029569055550388	2.918215882428192	0.33361042295891874	0.2555589380281517	0.11866770842200543	0.2921629305909239	1.0	1.0	-37036.570910300004	0.0	-19.523096357411582
145000	-37053.89419786188	-20.766380387728084	-37033.12781747415	0.22856557115432932	2.722290893112019	0.8094636260535876	2.810075039836212	0.3309168300905445	0.24753990817468505	0.12136130129037968	0.3001819604443906	1.0	1.0	-37033.12781747415	0.0	-20.593877071104327
146000	-37048.71999150632	-21.082636308296692	-37027.63735519802	0.21677984259174865	2.714370260335804	0.8295468351997972	2.8005854084945554	0.322510333449893	0.2564722243570986	0.11997342201498544	0.30104402017802284	1.0	1.0	-37027.63735519802	0.0	-20.889076216220783
147000	-37053.31890279566	-21.557384896646077	-37031.761517899016	0.22337898422525923	2.6964476632166843	1.0941714619811642	2.8005854084945554	0.3256180811884698	0.2564722243570986	0.11997342201498544	0.29793627243944604	1.0	1.0	-37031.761517899016	0.0	-21.086951674454333
148000	-37056.13462226215	-20.14660702952767	-37035.98801523262	0.2290454160847865	2.7051092729562094	0.8623950356943068	2.6900737629637224	0.32506631989528817	0.25300403531690147	0.12079472586375732	0.3011349189240529	1.0	1.0	-37035.98801523262	0.0	-19.954722814693238
149000	-37048.92207163238	-21.631667970434037	-37027.29040366195	0.22162431880397399	2.685075301526578	1.1519914775922437	2.7205205773816	0.32506631989528817	0.253585406745584	0.12021335443507479	0.3011349189240529	1.0	1.0	-37027.29040366195	0.0	-21.139029723264105
150000	-37049.388515883344	-18.509513651691318	-37030.87900223165	0.22571910002964402	2.588474200827207	0.9579038837611487	2.7692337161080083	0.3261544936531177	0.253585406745584	0.11912518067724523	0.3011349189240529	1.0	1.0	-37030.87900223165	0.0	-18.18351786942854
151000	-37048.974937386934	-19.637763833264632	-37029.33717355367	0.21413128894539604	2.597774000942666	0.9570000494250464	2.7692337161080083	0.3174187652224312	0.2604671721227437	0.12067490160444634	0.30143916105037866	1.0	1.0	-37029.33717355367	0.0	-19.31271205073736
152000	-37054.25317991175	-18.725539651740732	-37035.52764026001	0.22663547825479033	2.594980801841432	0.6839989789588699	2.7002123713669457	0.3284753154067545	0.2497543405008745	0.12067490160444634	0.30109544248792447	1.0	1.0	-37035.52764026001	0.0	-18.761671230012116
153000	-37054.83513389681	-20.041407617104397	-37034.793726279706	0.21246913994348302	2.623802118285738	0.8939060955670797	2.7439397708814797	0.328811928636601	0.2497543405008745	0.12067490160444634	0.30075882925807795	1.0	1.0	-37034.793726279706	0.0	-19.79381654579265
154000	-37055.84301619129	-20.208548849626	-37035.63446734167	0.21461950418724998	2.665697458095396	0.8085018707092276	2.7439397708814797	0.3218558427500333	0.2516369326893834	0.11985704914335737	0.3066501754172257	1.0	1.0	-37035.63446734167	0.0	-20.061375516638396
155000	-37052.30860925535	-19.271277652162517	-37033.037331603184	0.2180941144395592	2.628297828298819	0.8421965814839731	2.8056478859825678	0.3218558427500333	0.2516369326893834	0.12350488666234076	0.3030023378982423	1.0	1.0	-37033.037331603184	0.0	-19.060742134466594
156000	-37050.46802143843	-18.651401654521727	-37031.81661978391	0.2181846050188569	2.5895295105161344	0.6904181109093054	2.8846653753241296	0.3218558427500333	0.2516369326893834	0.12350488666234076	0.3030023378982423	1.0	1.0	-37031.81661978391	0.0	-18.610998627107307
157000	-37050.00411877149	-18.31986617330195	-37031.684252598185	0.2210481852557245	2.5329593395393606	0.8554740550185873	2.6823402432984356	0.32111347431901455	0.25695839977328033	0.12177533627778546	0.3001527896299195	1.0	1.0	-37031.684252598185	0.0	-18.13889673982748
158000	-37049.53349648895	-18.93695903444976	-37030.5965374545	0.21609411713661772	2.580119372666957	0.9030003120573905	2.8479690382142833	0.32111347431901455	0.25515436352560866	0.12177533627778546	0.30195682587759115	1.0	1.0	-37030.5965374545	0.0	-18.641367595331555
159000	-37047.55032453729	-20.927374464673157	-37026.62295007262	0.21802670237036004	2.7004772023191514	0.9000815918058148	2.7458746020167717	0.32111347431901455	0.25515436352560866	0.12177533627778546	0.30195682587759115	1.0	1.0	-37026.62295007262	0.0	-20.67218943015655
160000	-37051.47432949482	-21.960190668304836	-37029.51413882652	0.22063287436714873	2.721825863824144	1.1507137614351917	2.751048074473033	0.32111347431901455	0.257435100490859	0.1202247497335958	0.3012266754565305	1.0	1.0	-37029.51413882652	0.0	-21.457457742516144
161000	-37054.389203321465	-22.308769976385733	-37032.08043334508	0.22702982386388307	2.817417247021564	0.991635041701543	2.9169333308338468	0.32344802072323753	0.2532385349476932	0.1202247497335958	0.3030886945954733	1.0	1.0	-37032.08043334508	0.0	-21.894722704947423
162000	-37046.91154574584	-19.18817383161588	-37027.723371914224	0.2228399537822142	2.598112223497556	0.9919416016707518	2.7311636900131364	0.32344802072323753	0.2532385349476932	0.1202247497335958	0.3030886945954733	1.0	1.0	-37027.723371914224	0.0	-18.841207328042117
163000	-37054.073900981726	-20.90347124120003	-37033.17042974052	0.21403059736144064	2.5815826274762275	0.565699246997357	2.6938760347435755	0.3292570672049537	0.25116115199152017	0.1165754866103802	0.30300629419314573	1.0	1.0	-37033.17042974052	0.0	-21.131834242886743
164000	-37059.02269775366	-20.80848323275428	-37038.21421452091	0.21744385104624042	2.539126989547474	1.2400792746521834	2.7918139525835723	0.3292570672049537	0.25116115199152017	0.1165754866103802	0.30300629419314573	1.0	1.0	-37038.21421452091	0.0	-20.216065781618692
165000	-37048.37739206983	-18.254146213261443	-37030.123245856565	0.2218298758606993	2.58581510444684	0.8009167128928688	2.680150735087042	0.32036023684696224	0.2613589242009518	0.1165754866103802	0.30170535234170553	1.0	1.0	-37030.123245856565	0.0	-18.139885014140784
166000	-37054.774067446386	-21.660575325738424	-37033.11349212065	0.22382518977419605	2.7342011153667984	1.0910053386691112	2.796339110093186	0.32036023684696224	0.25807363640786724	0.11827348455174705	0.3032926421934232	1.0	1.0	-37033.11349212065	0.0	-21.19458552336731
